2024-06-11 12:04:52,250 - PID: 36519 - Total Memory usage: RSS=70975488.00 MB, VMS=4058873856.00 MB, Percent=1.73%
2024-06-11 12:04:52,255 - PID: 36519 - Total Memory usage: RSS=74588160.00 MB, VMS=4057657344.00 MB, Percent=1.81%
2024-06-11 12:04:52,283 - PID: 36519 - Total Memory usage: RSS=82644992.00 MB, VMS=4262141952.00 MB, Percent=2.00%
2024-06-11 12:04:52,288 - PID: 36519 - Total Memory usage: RSS=82915328.00 MB, VMS=4262141952.00 MB, Percent=2.01%
2024-06-11 12:04:52,292 - PID: 36519 - Total Memory usage: RSS=82915328.00 MB, VMS=4262141952.00 MB, Percent=2.01%
2024-06-11 12:04:52,296 - PID: 36519 - Total Memory usage: RSS=82915328.00 MB, VMS=4262141952.00 MB, Percent=2.01%
2024-06-11 12:04:52,300 - PID: 36519 - Total Memory usage: RSS=83111936.00 MB, VMS=4262141952.00 MB, Percent=2.02%
2024-06-11 12:04:52,307 - PID: 36519 - Total Memory usage: RSS=83410944.00 MB, VMS=4262141952.00 MB, Percent=2.02%
2024-06-11 12:04:52,312 - PID: 36519 - Total Memory usage: RSS=83628032.00 MB, VMS=4262141952.00 MB, Percent=2.03%
2024-06-11 12:04:52,317 - PID: 36519 - Total Memory usage: RSS=83804160.00 MB, VMS=4262141952.00 MB, Percent=2.03%
2024-06-11 12:04:52,325 - PID: 36519 - Total Memory usage: RSS=84049920.00 MB, VMS=4262141952.00 MB, Percent=2.04%
2024-06-11 12:04:52,335 - PID: 36519 - Total Memory usage: RSS=84406272.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,348 - PID: 36519 - Total Memory usage: RSS=84459520.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,352 - PID: 36519 - Total Memory usage: RSS=84459520.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,357 - PID: 36519 - Total Memory usage: RSS=84545536.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,362 - PID: 36519 - Total Memory usage: RSS=84545536.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,366 - PID: 36519 - Total Memory usage: RSS=84545536.00 MB, VMS=4262141952.00 MB, Percent=2.05%
2024-06-11 12:04:52,371 - PID: 36519 - Total Memory usage: RSS=84959232.00 MB, VMS=4262141952.00 MB, Percent=2.06%
2024-06-11 12:04:52,379 - PID: 36519 - Total Memory usage: RSS=85204992.00 MB, VMS=4262141952.00 MB, Percent=2.07%
2024-06-11 12:04:52,383 - PID: 36519 - Total Memory usage: RSS=85204992.00 MB, VMS=4262141952.00 MB, Percent=2.07%
2024-06-11 12:04:52,392 - PID: 36519 - Total Memory usage: RSS=85716992.00 MB, VMS=4262141952.00 MB, Percent=2.08%
2024-06-11 12:04:52,398 - PID: 36519 - Total Memory usage: RSS=88236032.00 MB, VMS=4263870464.00 MB, Percent=2.14%
2024-06-11 12:04:52,402 - PID: 36519 - Total Memory usage: RSS=87932928.00 MB, VMS=4262141952.00 MB, Percent=2.13%
2024-06-11 12:04:52,410 - PID: 36519 - Total Memory usage: RSS=88199168.00 MB, VMS=4262141952.00 MB, Percent=2.14%
2024-06-11 12:04:52,417 - PID: 36519 - Total Memory usage: RSS=88465408.00 MB, VMS=4262141952.00 MB, Percent=2.15%
2024-06-11 12:04:52,424 - PID: 36519 - Total Memory usage: RSS=88981504.00 MB, VMS=4262141952.00 MB, Percent=2.16%
2024-06-11 12:04:52,436 - PID: 36519 - Total Memory usage: RSS=90275840.00 MB, VMS=4262141952.00 MB, Percent=2.19%
2024-06-11 12:04:52,443 - PID: 36519 - Total Memory usage: RSS=91467776.00 MB, VMS=4262141952.00 MB, Percent=2.22%
2024-06-11 12:04:52,453 - PID: 36519 - Total Memory usage: RSS=92094464.00 MB, VMS=4262141952.00 MB, Percent=2.23%
2024-06-11 12:04:52,464 - PID: 36519 - Total Memory usage: RSS=92405760.00 MB, VMS=4262141952.00 MB, Percent=2.24%
2024-06-11 12:04:52,471 - PID: 36519 - Total Memory usage: RSS=92753920.00 MB, VMS=4262141952.00 MB, Percent=2.25%
2024-06-11 12:04:52,479 - PID: 36519 - Total Memory usage: RSS=90931200.00 MB, VMS=4262141952.00 MB, Percent=2.20%
2024-06-11 12:04:52,486 - PID: 36519 - Total Memory usage: RSS=91082752.00 MB, VMS=4262141952.00 MB, Percent=2.21%
2024-06-11 12:04:52,495 - PID: 36519 - Total Memory usage: RSS=91316224.00 MB, VMS=4262141952.00 MB, Percent=2.21%
2024-06-11 12:04:52,500 - PID: 36519 - Total Memory usage: RSS=91316224.00 MB, VMS=4262141952.00 MB, Percent=2.21%
2024-06-11 12:04:52,504 - PID: 36519 - Total Memory usage: RSS=91316224.00 MB, VMS=4262141952.00 MB, Percent=2.21%
2024-06-11 12:04:52,511 - PID: 36519 - Total Memory usage: RSS=91762688.00 MB, VMS=4262141952.00 MB, Percent=2.23%
2024-06-11 12:04:52,516 - PID: 36519 - Total Memory usage: RSS=91762688.00 MB, VMS=4262141952.00 MB, Percent=2.23%
2024-06-11 12:04:52,522 - PID: 36519 - Total Memory usage: RSS=91934720.00 MB, VMS=4262141952.00 MB, Percent=2.23%
2024-06-11 12:04:52,529 - PID: 36519 - Total Memory usage: RSS=92135424.00 MB, VMS=4262141952.00 MB, Percent=2.23%
2024-06-11 12:04:52,537 - PID: 36519 - Total Memory usage: RSS=92217344.00 MB, VMS=4262141952.00 MB, Percent=2.24%
2024-06-11 12:04:52,548 - PID: 36519 - Total Memory usage: RSS=92532736.00 MB, VMS=4262141952.00 MB, Percent=2.24%
2024-06-11 12:04:52,558 - PID: 36519 - Total Memory usage: RSS=92745728.00 MB, VMS=4262141952.00 MB, Percent=2.25%
2024-06-11 12:04:52,564 - PID: 36519 - Total Memory usage: RSS=92848128.00 MB, VMS=4262141952.00 MB, Percent=2.25%
2024-06-11 12:04:52,568 - PID: 36519 - Total Memory usage: RSS=92991488.00 MB, VMS=4262141952.00 MB, Percent=2.25%
2024-06-11 12:04:52,573 - PID: 36519 - Total Memory usage: RSS=93110272.00 MB, VMS=4262141952.00 MB, Percent=2.26%
2024-06-11 12:04:52,577 - PID: 36519 - Total Memory usage: RSS=93110272.00 MB, VMS=4262141952.00 MB, Percent=2.26%
2024-06-11 12:04:52,581 - PID: 36519 - Total Memory usage: RSS=93208576.00 MB, VMS=4262141952.00 MB, Percent=2.26%
2024-06-11 12:04:52,585 - PID: 36519 - Total Memory usage: RSS=93351936.00 MB, VMS=4262141952.00 MB, Percent=2.26%
2024-06-11 12:04:52,589 - PID: 36519 - Total Memory usage: RSS=93429760.00 MB, VMS=4262141952.00 MB, Percent=2.27%
2024-06-11 12:04:52,593 - PID: 36519 - Total Memory usage: RSS=93552640.00 MB, VMS=4262141952.00 MB, Percent=2.27%
2024-06-11 12:04:52,597 - PID: 36519 - Total Memory usage: RSS=94740480.00 MB, VMS=4262141952.00 MB, Percent=2.30%
2024-06-11 12:04:52,602 - PID: 36519 - Total Memory usage: RSS=94851072.00 MB, VMS=4262141952.00 MB, Percent=2.30%
2024-06-11 12:04:52,606 - PID: 36519 - Total Memory usage: RSS=95006720.00 MB, VMS=4262141952.00 MB, Percent=2.30%
2024-06-11 12:04:52,616 - PID: 36519 - Total Memory usage: RSS=95223808.00 MB, VMS=4262141952.00 MB, Percent=2.31%
2024-06-11 12:04:52,624 - PID: 36519 - Total Memory usage: RSS=95322112.00 MB, VMS=4262141952.00 MB, Percent=2.31%
2024-06-11 12:04:52,632 - PID: 36519 - Total Memory usage: RSS=95453184.00 MB, VMS=4262141952.00 MB, Percent=2.31%
2024-06-11 12:04:52,639 - PID: 36519 - Total Memory usage: RSS=95707136.00 MB, VMS=4262141952.00 MB, Percent=2.32%
2024-06-11 12:04:52,645 - PID: 36519 - Total Memory usage: RSS=95887360.00 MB, VMS=4262141952.00 MB, Percent=2.33%
2024-06-11 12:04:52,650 - PID: 36519 - Total Memory usage: RSS=96124928.00 MB, VMS=4262203392.00 MB, Percent=2.33%
2024-06-11 12:04:52,655 - PID: 36519 - Total Memory usage: RSS=96215040.00 MB, VMS=4262203392.00 MB, Percent=2.33%
2024-06-11 12:04:52,659 - PID: 36519 - Total Memory usage: RSS=96215040.00 MB, VMS=4262203392.00 MB, Percent=2.33%
2024-06-11 12:04:52,663 - PID: 36519 - Total Memory usage: RSS=96620544.00 MB, VMS=4262203392.00 MB, Percent=2.34%
2024-06-11 12:04:52,668 - PID: 36519 - Total Memory usage: RSS=96755712.00 MB, VMS=4262203392.00 MB, Percent=2.35%
2024-06-11 12:04:52,673 - PID: 36519 - Total Memory usage: RSS=96874496.00 MB, VMS=4262203392.00 MB, Percent=2.35%
2024-06-11 12:04:52,683 - PID: 36519 - Total Memory usage: RSS=96940032.00 MB, VMS=4262203392.00 MB, Percent=2.35%
2024-06-11 12:04:52,687 - PID: 36519 - Total Memory usage: RSS=97013760.00 MB, VMS=4262203392.00 MB, Percent=2.35%
2024-06-11 12:04:52,692 - PID: 36519 - Total Memory usage: RSS=97095680.00 MB, VMS=4262203392.00 MB, Percent=2.35%
2024-06-11 12:04:52,696 - PID: 36519 - Total Memory usage: RSS=97259520.00 MB, VMS=4262203392.00 MB, Percent=2.36%
2024-06-11 12:04:52,701 - PID: 36519 - Total Memory usage: RSS=97259520.00 MB, VMS=4262203392.00 MB, Percent=2.36%
2024-06-11 12:04:52,705 - PID: 36519 - Total Memory usage: RSS=97259520.00 MB, VMS=4262203392.00 MB, Percent=2.36%
2024-06-11 12:04:52,709 - PID: 36519 - Total Memory usage: RSS=97542144.00 MB, VMS=4262203392.00 MB, Percent=2.37%
2024-06-11 12:04:52,714 - PID: 36519 - Total Memory usage: RSS=97542144.00 MB, VMS=4262203392.00 MB, Percent=2.37%
2024-06-11 12:04:52,718 - PID: 36519 - Total Memory usage: RSS=97808384.00 MB, VMS=4262203392.00 MB, Percent=2.37%
2024-06-11 12:04:52,723 - PID: 36519 - Total Memory usage: RSS=97808384.00 MB, VMS=4262203392.00 MB, Percent=2.37%
2024-06-11 12:04:52,727 - PID: 36519 - Total Memory usage: RSS=98095104.00 MB, VMS=4262203392.00 MB, Percent=2.38%
2024-06-11 12:04:52,731 - PID: 36519 - Total Memory usage: RSS=98361344.00 MB, VMS=4262203392.00 MB, Percent=2.39%
2024-06-11 12:04:52,735 - PID: 36519 - Total Memory usage: RSS=98361344.00 MB, VMS=4262203392.00 MB, Percent=2.39%
2024-06-11 12:04:52,740 - PID: 36519 - Total Memory usage: RSS=99020800.00 MB, VMS=4262203392.00 MB, Percent=2.40%
2024-06-11 12:04:52,744 - PID: 36519 - Total Memory usage: RSS=99237888.00 MB, VMS=4262203392.00 MB, Percent=2.41%
2024-06-11 12:04:52,748 - PID: 36519 - Total Memory usage: RSS=99504128.00 MB, VMS=4262203392.00 MB, Percent=2.41%
2024-06-11 12:04:52,753 - PID: 36519 - Total Memory usage: RSS=99815424.00 MB, VMS=4262203392.00 MB, Percent=2.42%
2024-06-11 12:04:52,757 - PID: 36519 - Total Memory usage: RSS=99815424.00 MB, VMS=4262203392.00 MB, Percent=2.42%
2024-06-11 12:04:52,763 - PID: 36519 - Total Memory usage: RSS=100081664.00 MB, VMS=4262203392.00 MB, Percent=2.43%
2024-06-11 12:04:52,767 - PID: 36519 - Total Memory usage: RSS=100610048.00 MB, VMS=4262203392.00 MB, Percent=2.44%
2024-06-11 12:04:52,772 - PID: 36519 - Total Memory usage: RSS=100610048.00 MB, VMS=4262203392.00 MB, Percent=2.44%
2024-06-11 12:04:52,776 - PID: 36519 - Total Memory usage: RSS=100716544.00 MB, VMS=4262203392.00 MB, Percent=2.44%
2024-06-11 12:04:52,780 - PID: 36519 - Total Memory usage: RSS=100716544.00 MB, VMS=4262203392.00 MB, Percent=2.44%
2024-06-11 12:04:52,785 - PID: 36519 - Total Memory usage: RSS=100716544.00 MB, VMS=4262203392.00 MB, Percent=2.44%
2024-06-11 12:04:52,789 - PID: 36519 - Total Memory usage: RSS=100982784.00 MB, VMS=4262203392.00 MB, Percent=2.45%
2024-06-11 12:04:52,793 - PID: 36519 - Total Memory usage: RSS=100982784.00 MB, VMS=4262203392.00 MB, Percent=2.45%
2024-06-11 12:04:52,798 - PID: 36519 - Total Memory usage: RSS=101322752.00 MB, VMS=4262203392.00 MB, Percent=2.46%
2024-06-11 12:04:52,802 - PID: 36519 - Total Memory usage: RSS=101609472.00 MB, VMS=4262203392.00 MB, Percent=2.46%
2024-06-11 12:04:52,807 - PID: 36519 - Total Memory usage: RSS=101928960.00 MB, VMS=4262203392.00 MB, Percent=2.47%
2024-06-11 12:04:52,811 - PID: 36519 - Total Memory usage: RSS=102383616.00 MB, VMS=4262203392.00 MB, Percent=2.48%
2024-06-11 12:04:52,818 - PID: 36519 - Total Memory usage: RSS=102895616.00 MB, VMS=4262203392.00 MB, Percent=2.50%
2024-06-11 12:04:52,825 - PID: 36519 - Total Memory usage: RSS=103333888.00 MB, VMS=4262203392.00 MB, Percent=2.51%
